INFO:root:130;flag;158.25233459472656,75.38202667236328,211.16952514648438,168.4031219482422;0.51;426,240
INFO:root:135;flag;168.56951904296875,79.37577819824219,214.1648406982422,167.73748779296875;0.78;426,240
INFO:root:460;flag;271.9078063964844,48.09140396118164,293.8734130859375,91.02421569824219;0.75;426,240
INFO:root:465;flag;272.57342529296875,52.41796875,293.5406188964844,94.68515014648438;0.35;426,240
INFO:root:470;flag;277.3992004394531,55.912498474121094,297.7007751464844,95.0179672241211;0.41;426,240
INFO:root:475;flag;281.8921813964844,54.914058685302734,301.8609313964844,88.1953125;0.54;426,240
INFO:root:480;flag;283.72265625,53.416404724121094,306.0210876464844,83.7855453491211;0.76;426,240
INFO:root:485;flag;269.9109191894531,48.75703048706055,297.2015380859375,93.02108764648438;0.82;426,240
INFO:root:490;flag;260.42578125,42.43359375,287.05078125,88.3617172241211;0.81;426,240
INFO:root:495;flag;252.27186584472656,32.53242111206055,277.56561279296875,82.70390319824219;0.8;426,240
INFO:root:500;flag;241.95468139648438,31.42997932434082,265.2515563964844,73.05233764648438;0.81;426,240
INFO:root:505;flag;239.79139709472656,31.929197311401367,261.75701904296875,67.89374542236328;0.7;426,240
INFO:root:525;flag;196.359375,32.94843673706055,228.97499084472656,78.29413604736328;0.23;426,240
INFO:root:535;flag;187.04061889648438,33.82206726074219,220.32186889648438,69.59941101074219;0.65;426,240
INFO:root:545;flag;179.71875,37.89902114868164,203.68124389648438,68.68417358398438;0.79;426,240
INFO:root:550;flag;170.73280334472656,40.85273361206055,192.03280639648438,73.46835327148438;0.54;426,240
INFO:root:555;flag;171.06561279296875,46.01132583618164,186.375,79.12616729736328;0.63;426,240
INFO:root:560;flag;174.7265625,50.25468444824219,187.70623779296875,82.03827667236328;0.7;426,240
INFO:root:565;flag;175.39218139648438,53.832420349121094,189.703125,86.115234375;0.46;426,240
INFO:root:570;flag;182.38124084472656,55.330074310302734,199.6875,88.27851104736328;0.72;426,240
INFO:root:575;flag;184.7109375,55.496482849121094,207.34217834472656,86.61444854736328;0.71;426,240
INFO:root:580;flag;184.37811279296875,55.16366958618164,209.00624084472656,81.7054672241211;0.72;426,240
INFO:root:585;flag;172.39686584472656,54.16523361206055,198.68905639648438,77.9613265991211;0.22;426,240
