INFO:root:5;flag;1080.0,254.5,1124.0,295.5;0.67;1280,720
INFO:root:10;flag;424.5,301.25,448.5,336.25;0.56;1280,720
INFO:root:10;flag;946.0,247.75,976.0,292.75;0.28;1280,720
INFO:root:15;flag;1086.0,254.5,1138.0,308.5;0.76;1280,720
INFO:root:20;flag;944.0,241.5,970.0,304.5;0.66;1280,720
INFO:root:20;flag;657.5,319.0,682.5,353.5;0.33;1280,720
INFO:root:30;flag;1140.0,271.75,1184.0,320.25;0.35;1280,720
INFO:root:35;flag;1063.0,243.0,1115.0,291.0;0.5;1280,720
INFO:root:40;flag;848.0,229.75,884.0,289.75;0.74;1280,720
INFO:root:40;flag;1003.0,226.0,1049.0,279.0;0.25;1280,720
INFO:root:45;flag;977.0,236.0,1027.0,295.0;0.45;1280,720
INFO:root:50;flag;810.0,213.75,854.0,284.75;0.75;1280,720
INFO:root:50;flag;1017.0,255.5,1075.0,305.5;0.72;1280,720
INFO:root:55;flag;1055.0,277.5,1109.0,322.5;0.56;1280,720
INFO:root:60;flag;768.5,205.75,805.5,287.25;0.78;1280,720
INFO:root:60;flag;1058.0,286.0,1122.0,348.0;0.75;1280,720
INFO:root:65;flag;1023.0,254.5,1073.0,313.5;0.74;1280,720
INFO:root:70;flag;944.0,212.25,1007.0,273.75;0.79;1280,720
INFO:root:70;flag;716.0,187.25,768.0,266.75;0.71;1280,720
INFO:root:75;flag;681.5,191.75,733.5,269.25;0.77;1280,720
INFO:root:75;flag;895.5,208.0,942.5,270.0;0.74;1280,720
INFO:root:75;flag;1159.0,330.5,1201.0,365.5;0.39;1280,720
INFO:root:80;flag;878.0,206.25,962.0,275.75;0.8;1280,720
INFO:root:80;flag;654.0,175.0,708.0,266.75;0.62;1280,720
INFO:root:85;flag;961.5,216.5,1023.5,289.5;0.79;1280,720
INFO:root:90;flag;978.0,216.5,1050.0,292.0;0.77;1280,720
INFO:root:90;flag;623.0,161.75,691.0,258.25;0.7;1280,720
INFO:root:95;flag;941.0,197.125,1003.0,283.0;0.79;1280,720
INFO:root:95;flag;604.0,156.75,666.0,252.25;0.51;1280,720
INFO:root:100;flag;572.0,121.25,660.0,242.75;0.68;1280,720
INFO:root:100;flag;362.75,300.5,387.25,344.5;0.48;1280,720
INFO:root:105;flag;529.5,98.0,606.5,217.5;0.81;1280,720
INFO:root:105;flag;861.5,146.125,932.5,229.875;0.78;1280,720
INFO:root:105;flag;1104.0,205.0,1164.0,273.0;0.77;1280,720
INFO:root:105;flag;1164.0,291.0,1220.0,361.0;0.49;1280,720
INFO:root:105;flag;355.0,296.5,383.0,338.5;0.29;1280,720
INFO:root:110;flag;481.0,93.1875,598.0,225.75;0.78;1280,720
