INFO:root:5;malaysia;867.0,472.5,1033.0,537.5;0.76;1280,720
INFO:root:5;china;844.5,365.75,961.5,454.25;0.69;1280,720
INFO:root:5;vietnam;885.0,435.75,925.0,483.75;0.63;1280,720
INFO:root:10;malaysia;873.0,474.75,1041.0,541.0;0.75;1280,720
INFO:root:10;china;850.5,367.0,969.5,457.0;0.67;1280,720
INFO:root:10;vietnam;893.0,438.5,933.0,486.5;0.63;1280,720
INFO:root:15;malaysia;878.0,478.0,1050.0,546.0;0.75;1280,720
INFO:root:15;china;857.0,368.5,977.0,459.5;0.68;1280,720
INFO:root:15;vietnam;898.0,440.0,940.0,490.0;0.63;1280,720
INFO:root:20;malaysia;881.0,480.0,1057.0,549.0;0.74;1280,720
INFO:root:20;china;861.0,367.5,983.0,461.5;0.68;1280,720
INFO:root:20;vietnam;902.0,441.5,944.0,492.0;0.63;1280,720
INFO:root:25;malaysia;846.0,476.75,1066.0,563.0;0.77;1280,720
INFO:root:25;vietnam;873.0,426.0,926.0,491.0;0.65;1280,720
INFO:root:25;china;824.0,338.0,974.0,451.0;0.65;1280,720
INFO:root:30;malaysia;731.0,462.0,1077.0,609.0;0.8;1280,720
INFO:root:30;vietnam;781.0,377.0,867.0,483.0;0.71;1280,720
INFO:root:30;china;727.0,230.25,943.0,414.25;0.67;1280,720
INFO:root:35;malaysia;589.0,450.0,1099.0,667.0;0.8;1280,720
INFO:root:35;vietnam;665.0,319.5,789.0,474.5;0.74;1280,720
INFO:root:35;china;588.0,87.5,899.0,370.5;0.71;1280,720
INFO:root:40;malaysia;478.0,445.0,1115.0,703.0;0.82;1280,720
INFO:root:40;vietnam;572.5,271.5,726.5,467.5;0.79;1280,720
INFO:root:40;china;477.0,5.0,864.0,338.0;0.69;1280,720
INFO:root:45;malaysia;444.0,441.75,1114.0,712.0;0.82;1280,720
INFO:root:45;vietnam;546.0,239.5,707.0,469.0;0.79;1280,720
INFO:root:45;china;410.25,1.5,856.0,323.5;0.68;1280,720
INFO:root:50;malaysia;444.0,443.0,1117.0,714.0;0.82;1280,720
INFO:root:50;vietnam;549.0,238.0,703.0,471.0;0.8;1280,720
INFO:root:50;china;411.75,1.25,858.0,321.75;0.67;1280,720
INFO:root:55;malaysia;443.75,447.5,1122.0,715.5;0.85;1280,720
INFO:root:55;vietnam;553.0,240.5,704.0,471.5;0.8;1280,720
INFO:root:55;china;409.0,1.25,864.0,324.0;0.65;1280,720
INFO:root:60;malaysia;444.0,450.0,1134.0,717.0;0.87;1280,720
INFO:root:60;vietnam;553.0,240.5,711.0,474.5;0.8;1280,720
INFO:root:60;china;408.0,1.5,871.0,315.0;0.67;1280,720
INFO:root:65;malaysia;444.0,449.75,1145.0,718.0;0.86;1280,720
INFO:root:65;vietnam;553.0,240.5,715.0,477.5;0.81;1280,720
INFO:root:65;china;406.75,1.5,875.0,316.5;0.67;1280,720
