INFO:root:1330;vietnam;615.0,0.75,1920.0,1055.25;0.21;1920,1080
INFO:root:1335;vietnam;625.5,1.5,1914.0,1051.5;0.28;1920,1080
INFO:root:2260;china;0.0,487.5,84.84375,674.25;0.26;1920,1080
INFO:root:2575;vietnam;193.5,15.0,1272.0,1018.5;0.23;1920,1080
INFO:root:2580;vietnam;5.25,13.5,1342.5,1071.0;0.31;1920,1080
INFO:root:2585;vietnam;90.75,40.5,1317.0,1072.5;0.51;1920,1080
INFO:root:3165;vietnam;967.5,406.5,1251.0,736.5;0.22;1920,1080
INFO:root:3180;flag;1333.5,251.25,1696.5,597.75;0.5;1920,1080
INFO:root:5545;vietnam;4.5,0.0,1905.0,1080.0;0.43;1920,1080
INFO:root:5675;vietnam;376.5,109.5,1209.0,1071.0;0.86;1920,1080
INFO:root:5675;nine_dash_line;885.0,202.5,1866.0,1080.0;0.28;1920,1080
INFO:root:5675;china;651.375,3.75,1377.0,376.125;0.23;1920,1080
INFO:root:5680;vietnam;378.75,110.25,1208.25,1071.0;0.86;1920,1080
INFO:root:5680;nine_dash_line;885.0,201.75,1866.0,1080.0;0.28;1920,1080
INFO:root:5680;china;609.375,1.96875,1383.0,373.875;0.27;1920,1080
INFO:root:5685;vietnam;378.0,109.5,1209.0,1071.0;0.86;1920,1080
INFO:root:5685;nine_dash_line;885.0,199.5,1882.5,1080.0;0.28;1920,1080
INFO:root:5685;china;591.75,3.84375,1379.25,375.0;0.22;1920,1080
INFO:root:5690;vietnam;384.75,108.75,1205.25,1071.0;0.86;1920,1080
INFO:root:5690;china;603.75,2.53125,1383.75,371.625;0.31;1920,1080
INFO:root:5690;nine_dash_line;882.0,193.5,1878.0,1080.0;0.26;1920,1080
INFO:root:5695;vietnam;385.5,107.25,1201.5,1071.0;0.86;1920,1080
INFO:root:5695;china;696.0,4.5,1375.5,371.25;0.3;1920,1080
INFO:root:5695;nine_dash_line;879.0,188.25,1884.0,1080.0;0.25;1920,1080
INFO:root:5700;vietnam;392.625,103.5,1197.0,1071.0;0.86;1920,1080
INFO:root:5700;china;742.125,4.59375,1378.5,372.75;0.36;1920,1080
INFO:root:5700;nine_dash_line;871.5,189.75,1879.5,1080.0;0.25;1920,1080
INFO:root:5705;vietnam;398.25,105.0,1190.25,1071.0;0.87;1920,1080
INFO:root:5705;china;639.0,3.75,1390.5,373.125;0.25;1920,1080
INFO:root:5705;nine_dash_line;876.0,189.0,1848.0,1080.0;0.22;1920,1080
INFO:root:5710;vietnam;405.375,99.0,1182.0,1071.0;0.87;1920,1080
INFO:root:5710;china;462.75,3.46875,1395.75,373.875;0.24;1920,1080
INFO:root:5710;nine_dash_line;871.5,195.0,1827.0,1080.0;0.23;1920,1080
INFO:root:5715;vietnam;427.5,91.5,1170.0,1068.0;0.86;1920,1080
INFO:root:5715;china;427.125,2.90625,1405.5,373.5;0.22;1920,1080
INFO:root:5720;vietnam;456.75,91.5,1155.75,1065.75;0.86;1920,1080
INFO:root:5720;china;439.5,2.71875,1416.0,370.875;0.23;1920,1080
INFO:root:5725;vietnam;481.5,98.25,1137.0,1059.75;0.87;1920,1080
INFO:root:5725;china;459.75,1.96875,1437.75,373.125;0.26;1920,1080
INFO:root:5730;vietnam;525.375,104.25,1116.0,1049.25;0.86;1920,1080
INFO:root:5730;china;501.75,2.625,1457.25,375.75;0.28;1920,1080
INFO:root:5735;vietnam;571.875,121.5,1093.5,1024.5;0.87;1920,1080
INFO:root:5735;china;503.625,2.25,1503.0,384.0;0.29;1920,1080
INFO:root:5740;vietnam;602.25,136.5,1080.75,992.25;0.86;1920,1080
INFO:root:5740;china;534.0,2.25,1545.0,392.25;0.39;1920,1080
INFO:root:5745;vietnam;627.75,151.5,1068.75,958.5;0.88;1920,1080
INFO:root:5745;china;549.375,0.375,1557.0,400.5;0.49;1920,1080
INFO:root:5750;vietnam;642.375,162.0,1062.0,931.5;0.87;1920,1080
INFO:root:5750;china;573.0,2.625,1551.0,405.375;0.42;1920,1080
INFO:root:5755;vietnam;654.0,175.5,1059.0,915.0;0.88;1920,1080
INFO:root:5755;china;576.375,3.0,1551.0,410.25;0.43;1920,1080
INFO:root:5755;malaysia;385.5,924.75,1920.0,1079.25;0.21;1920,1080
INFO:root:5760;vietnam;667.875,185.0625,1057.5,897.75;0.88;1920,1080
INFO:root:5760;china;591.375,3.0,1539.0,417.0;0.47;1920,1080
INFO:root:5760;malaysia;351.0,910.5,1920.0,1078.5;0.34;1920,1080
INFO:root:5765;vietnam;675.0,195.0,1054.5,884.25;0.89;1920,1080
INFO:root:5765;malaysia;364.5,893.25,1920.0,1079.25;0.42;1920,1080
INFO:root:5765;china;532.5,3.0,1525.5,423.75;0.41;1920,1080
INFO:root:5770;vietnam;682.875,206.25,1051.5,871.5;0.9;1920,1080
INFO:root:5770;china;364.125,3.0,1507.5,429.0;0.56;1920,1080
INFO:root:5770;malaysia;389.625,872.25,1920.0,1079.25;0.46;1920,1080
INFO:root:5775;vietnam;693.75,228.1875,1050.75,861.0;0.89;1920,1080
INFO:root:5775;china;346.5,3.0,1497.0,432.75;0.6;1920,1080
INFO:root:5775;malaysia;417.375,856.5,1917.0,1078.5;0.6;1920,1080
INFO:root:5780;vietnam;705.375,243.75,1050.0,845.25;0.9;1920,1080
INFO:root:5780;china;387.0,3.0,1473.0,438.0;0.72;1920,1080
INFO:root:5780;malaysia;462.0,842.25,1915.5,1079.25;0.69;1920,1080
INFO:root:5785;vietnam;717.75,260.0625,1044.75,827.25;0.91;1920,1080
INFO:root:5785;malaysia;478.5,828.0,1897.5,1078.5;0.77;1920,1080
INFO:root:5785;china;393.0,3.0,1452.0,444.0;0.77;1920,1080
INFO:root:5790;vietnam;738.375,283.6875,1041.0,802.5;0.91;1920,1080
INFO:root:5790;malaysia;519.0,792.0,1842.0,1078.5;0.83;1920,1080
INFO:root:5790;china;438.0,3.0,1413.0,451.5;0.79;1920,1080
INFO:root:5795;vietnam;762.75,312.75,1035.75,767.25;0.88;1920,1080
INFO:root:5795;malaysia;573.0,748.5,1704.0,1077.0;0.85;1920,1080
INFO:root:5795;china;493.5,4.125,1359.0,466.875;0.62;1920,1080
INFO:root:5800;vietnam;784.5,341.4375,1042.5,741.75;0.82;1920,1080
INFO:root:5800;malaysia;619.5,708.0,1716.0,1077.0;0.8;1920,1080
INFO:root:5800;china;444.375,4.5,1323.0,480.0;0.68;1920,1080
INFO:root:5805;malaysia;628.5,700.5,1750.5,1077.0;0.83;1920,1080
INFO:root:5805;vietnam;789.0,370.5,1063.5,732.75;0.83;1920,1080
INFO:root:5805;china;274.5,4.125,1311.0,489.0;0.76;1920,1080
INFO:root:5810;vietnam;795.0,372.75,1063.5,730.5;0.85;1920,1080
INFO:root:5810;malaysia;637.875,694.875,1729.5,1078.5;0.85;1920,1080
INFO:root:5810;china;329.625,5.25,1299.0,489.0;0.8;1920,1080
INFO:root:5815;malaysia;645.375,700.5,1737.0,1078.5;0.83;1920,1080
INFO:root:5815;vietnam;798.0,372.75,1071.0,729.75;0.81;1920,1080
INFO:root:5815;china;327.75,4.875,1304.25,487.875;0.74;1920,1080
INFO:root:5820;malaysia;714.375,689.25,1776.0,1073.25;0.84;1920,1080
INFO:root:5820;vietnam;854.25,363.75,1110.75,711.75;0.81;1920,1080
INFO:root:5820;china;390.0,6.0,1336.5,481.5;0.75;1920,1080
INFO:root:5825;malaysia;771.0,676.5,1803.0,1074.0;0.84;1920,1080
INFO:root:5825;vietnam;903.0,363.75,1158.0,702.75;0.81;1920,1080
INFO:root:5825;china;451.5,6.75,1365.0,477.0;0.74;1920,1080
INFO:root:5830;malaysia;826.5,667.5,1807.5,1056.0;0.83;1920,1080
INFO:root:5830;vietnam;950.25,360.75,1190.25,689.25;0.75;1920,1080
INFO:root:5830;china;533.25,12.0,1391.25,472.5;0.7;1920,1080
INFO:root:5835;malaysia;876.0,655.5,1807.5,1030.5;0.84;1920,1080
INFO:root:5835;vietnam;985.5,352.125,1219.5,676.125;0.77;1920,1080
INFO:root:5835;china;790.5,33.375,1414.5,471.0;0.65;1920,1080
INFO:root:5840;malaysia;922.5,637.875,1818.0,1006.5;0.84;1920,1080
INFO:root:5840;vietnam;1032.0,350.25,1248.0,663.75;0.78;1920,1080
INFO:root:5840;china;627.75,13.875,1439.25,469.875;0.69;1920,1080
INFO:root:5845;malaysia;963.0,637.875,1819.5,982.5;0.83;1920,1080
INFO:root:5845;vietnam;1072.5,355.5,1273.5,657.0;0.77;1920,1080
INFO:root:5845;china;907.5,42.375,1456.5,468.0;0.54;1920,1080
INFO:root:5845;china;687.375,24.0,1458.0,468.75;0.38;1920,1080
INFO:root:5850;malaysia;1000.5,628.5,1828.5,961.5;0.83;1920,1080
INFO:root:5850;vietnam;1085.25,347.25,1296.75,648.75;0.79;1920,1080
INFO:root:5850;china;953.25,73.5,1472.25,465.75;0.6;1920,1080
INFO:root:5850;china;727.125,60.75,1477.5,469.5;0.3;1920,1080
INFO:root:5855;malaysia;1042.5,618.75,1831.5,936.75;0.83;1920,1080
INFO:root:5855;vietnam;1119.0,350.625,1330.5,640.875;0.76;1920,1080
INFO:root:5855;china;990.0,77.625,1491.0,465.0;0.62;1920,1080
INFO:root:5860;malaysia;1074.0,609.375,1821.0,918.0;0.81;1920,1080
INFO:root:5860;china;1017.0,105.09375,1506.0,463.5;0.65;1920,1080
INFO:root:5860;vietnam;1180.5,379.5,1345.5,628.5;0.62;1920,1080
INFO:root:5865;malaysia;1098.0,602.625,1842.0,897.0;0.82;1920,1080
INFO:root:5865;china;1059.0,122.34375,1518.0,462.75;0.7;1920,1080
INFO:root:5865;vietnam;1174.5,350.25,1366.5,623.25;0.67;1920,1080
INFO:root:5870;malaysia;1125.0,595.5,1845.0,882.0;0.84;1920,1080
INFO:root:5870;china;1095.0,123.0,1533.0,460.5;0.66;1920,1080
INFO:root:5870;vietnam;1197.0,347.25,1383.0,616.5;0.63;1920,1080
INFO:root:5875;malaysia;1150.5,593.25,1849.5,863.25;0.8;1920,1080
INFO:root:5875;vietnam;1233.0,376.125,1398.0,611.625;0.65;1920,1080
INFO:root:5875;china;1107.0,139.5,1540.5,462.75;0.63;1920,1080
INFO:root:5880;malaysia;1176.0,587.25,1848.0,852.75;0.8;1920,1080
INFO:root:5880;vietnam;1269.0,390.0,1416.0,604.5;0.6;1920,1080
INFO:root:5880;china;1093.5,146.71875,1554.0,463.125;0.52;1920,1080
INFO:root:5885;malaysia;1194.0,582.75,1851.0,837.75;0.81;1920,1080
INFO:root:5885;china;1015.5,153.09375,1566.0,462.75;0.64;1920,1080
INFO:root:5885;vietnam;1287.75,391.5,1428.75,604.5;0.58;1920,1080
INFO:root:5890;malaysia;1213.5,574.5,1855.5,825.0;0.81;1920,1080
INFO:root:5890;china;1185.0,163.125,1578.0,459.375;0.5;1920,1080
INFO:root:5890;vietnam;1290.75,384.75,1445.25,594.75;0.38;1920,1080
INFO:root:5895;malaysia;1236.0,571.5,1857.0,813.0;0.8;1920,1080
INFO:root:5895;vietnam;1324.5,391.5,1459.5,591.0;0.6;1920,1080
INFO:root:5895;china;1212.0,171.375,1587.0,458.625;0.52;1920,1080
INFO:root:5900;malaysia;1252.5,564.75,1861.5,803.25;0.8;1920,1080
INFO:root:5900;vietnam;1341.0,398.25,1473.0,588.75;0.63;1920,1080
INFO:root:5900;china;1185.0,180.75,1599.0,459.0;0.43;1920,1080
INFO:root:5905;malaysia;1271.25,559.5,1866.0,792.75;0.8;1920,1080
INFO:root:5905;vietnam;1351.5,397.5,1486.5,583.5;0.6;1920,1080
INFO:root:5905;china;1245.0,184.875,1608.0,456.75;0.54;1920,1080
INFO:root:5910;malaysia;1286.25,555.75,1857.0,780.75;0.82;1920,1080
INFO:root:5910;vietnam;1374.0,397.5,1495.5,579.0;0.64;1920,1080
INFO:root:5910;china;1266.0,188.25,1615.5,457.5;0.63;1920,1080
INFO:root:5915;malaysia;1305.0,555.0,1863.0,771.0;0.81;1920,1080
INFO:root:5915;vietnam;1377.0,399.0,1509.0,573.0;0.67;1920,1080
INFO:root:5915;china;1225.5,184.875,1624.5,456.0;0.52;1920,1080
INFO:root:5920;malaysia;1320.0,549.75,1866.0,764.25;0.8;1920,1080
INFO:root:5920;vietnam;1392.0,394.875,1515.0,566.625;0.63;1920,1080
INFO:root:5920;china;1288.5,192.0,1632.0,452.625;0.53;1920,1080
INFO:root:5925;malaysia;1332.75,543.75,1878.0,753.75;0.79;1920,1080
INFO:root:5925;vietnam;1408.5,398.25,1525.5,563.25;0.59;1920,1080
INFO:root:5925;china;1314.0,203.625,1638.0,451.875;0.53;1920,1080
INFO:root:5930;malaysia;1342.5,539.25,1882.5,743.25;0.8;1920,1080
INFO:root:5930;vietnam;1419.75,396.0,1535.25,561.0;0.61;1920,1080
INFO:root:5930;china;1317.0,210.0,1647.0,450.75;0.57;1920,1080
INFO:root:5935;malaysia;1356.0,537.0,1893.0,736.5;0.81;1920,1080
INFO:root:5935;vietnam;1429.5,402.0,1543.5,558.75;0.66;1920,1080
INFO:root:5935;china;1327.5,214.125,1651.5,451.5;0.51;1920,1080
INFO:root:5940;malaysia;1369.5,532.875,1888.5,731.625;0.81;1920,1080
INFO:root:5940;china;1347.0,221.625,1660.5,451.5;0.6;1920,1080
INFO:root:5940;vietnam;1440.0,399.75,1557.0,557.25;0.5;1920,1080
INFO:root:5945;malaysia;1380.0,531.75,1890.0,725.25;0.8;1920,1080
INFO:root:5945;china;1365.0,228.375,1668.0,449.625;0.61;1920,1080
INFO:root:5945;vietnam;1459.5,403.125,1570.5,557.625;0.44;1920,1080
INFO:root:5950;malaysia;1390.5,529.125,1888.5,717.375;0.8;1920,1080
INFO:root:5950;china;1371.0,231.0,1672.5,448.5;0.64;1920,1080
INFO:root:5950;vietnam;1461.0,402.75,1575.0,552.75;0.57;1920,1080
INFO:root:5955;malaysia;1398.0,525.0,1887.0,712.5;0.82;1920,1080
INFO:root:5955;china;1345.5,233.625,1677.0,447.75;0.52;1920,1080
INFO:root:5955;vietnam;1467.0,399.0,1581.0,550.5;0.42;1920,1080
INFO:root:5960;malaysia;1412.25,525.75,1893.0,702.75;0.81;1920,1080
INFO:root:5960;china;1345.5,236.25,1681.5,447.75;0.57;1920,1080
INFO:root:5960;vietnam;1477.5,403.5,1591.5,551.25;0.37;1920,1080
INFO:root:5965;malaysia;1422.0,523.875,1902.0,697.875;0.8;1920,1080
INFO:root:5965;china;1323.0,232.125,1689.0,448.125;0.57;1920,1080
INFO:root:5965;vietnam;1491.0,402.75,1596.0,546.75;0.37;1920,1080
INFO:root:5970;malaysia;1428.0,520.5,1902.0,691.5;0.81;1920,1080
INFO:root:5970;china;1347.0,240.0,1692.0,447.0;0.62;1920,1080
INFO:root:5970;vietnam;1505.25,403.5,1602.0,546.0;0.32;1920,1080
INFO:root:5975;malaysia;1435.5,517.5,1903.5,687.75;0.8;1920,1080
INFO:root:5975;china;1403.25,245.625,1692.0,447.0;0.59;1920,1080
INFO:root:5975;vietnam;1515.0,403.875,1611.0,539.625;0.26;1920,1080
INFO:root:5980;malaysia;1444.5,515.25,1903.5,683.25;0.79;1920,1080
INFO:root:5980;china;1353.0,235.5,1704.0,447.375;0.62;1920,1080
INFO:root:5980;vietnam;1524.0,405.75,1617.0,539.25;0.41;1920,1080
INFO:root:5985;malaysia;1453.5,508.875,1909.5,677.625;0.8;1920,1080
INFO:root:5985;china;1366.5,244.125,1708.5,445.125;0.62;1920,1080
INFO:root:5985;vietnam;1515.0,401.25,1623.0,533.25;0.35;1920,1080
INFO:root:5990;malaysia;1459.5,508.875,1906.5,674.625;0.8;1920,1080
INFO:root:5990;china;1371.0,243.75,1713.0,445.5;0.6;1920,1080
INFO:root:5990;vietnam;1527.0,404.625,1629.0,530.625;0.38;1920,1080
INFO:root:5995;malaysia;1473.75,507.0,1911.0,667.5;0.8;1920,1080
INFO:root:5995;china;1396.5,251.0625,1717.5,444.75;0.6;1920,1080
INFO:root:5995;vietnam;1528.5,401.25,1633.5,528.75;0.33;1920,1080
INFO:root:6000;malaysia;1477.5,507.0,1909.5,661.5;0.81;1920,1080
INFO:root:6000;china;1405.5,256.875,1720.5,445.875;0.6;1920,1080
INFO:root:6000;vietnam;1554.0,406.5,1641.0,526.5;0.37;1920,1080
INFO:root:6005;malaysia;1481.25,505.5,1908.0,657.0;0.8;1920,1080
INFO:root:6005;china;1414.5,260.625,1723.5,445.875;0.64;1920,1080
INFO:root:6005;vietnam;1566.0,405.75,1644.0,522.75;0.37;1920,1080
INFO:root:6010;malaysia;1488.75,506.25,1908.0,653.25;0.79;1920,1080
INFO:root:6010;china;1405.5,258.375,1726.5,445.125;0.66;1920,1080
INFO:root:6010;vietnam;1572.0,406.5,1650.0,521.25;0.36;1920,1080
INFO:root:6010;vietnam;1548.0,400.5,1650.0,528.0;0.2;1920,1080
INFO:root:6015;malaysia;1497.0,503.25,1908.0,648.75;0.78;1920,1080
INFO:root:6015;china;1420.5,262.125,1729.5,444.375;0.66;1920,1080
INFO:root:6015;vietnam;1581.0,406.5,1653.0,519.0;0.43;1920,1080
INFO:root:6020;malaysia;1503.0,501.75,1905.0,645.75;0.78;1920,1080
INFO:root:6020;china;1423.5,264.375,1732.5,444.375;0.64;1920,1080
INFO:root:6020;vietnam;1578.0,406.5,1656.0,519.0;0.47;1920,1080
INFO:root:6025;malaysia;1506.0,501.75,1905.0,642.75;0.78;1920,1080
INFO:root:6025;china;1432.5,263.4375,1735.5,444.75;0.65;1920,1080
INFO:root:6025;vietnam;1578.0,405.375,1662.0,518.625;0.47;1920,1080
INFO:root:6030;malaysia;1513.5,501.0,1903.5,639.0;0.78;1920,1080
INFO:root:6030;china;1431.75,268.5,1737.0,444.75;0.68;1920,1080
INFO:root:6030;vietnam;1575.0,406.125,1665.0,516.375;0.49;1920,1080
INFO:root:6035;malaysia;1518.0,498.375,1902.0,634.875;0.78;1920,1080
INFO:root:6035;china;1440.75,269.4375,1740.0,444.75;0.7;1920,1080
INFO:root:6035;vietnam;1578.0,405.375,1668.0,512.625;0.49;1920,1080
INFO:root:6040;malaysia;1525.5,496.5,1903.5,632.25;0.78;1920,1080
